"Metric","Metric Id","Item","Item Id","Region","Region Id","Partner Region","Partner Region Id","Unit","Unit Id","Frequency","Frequency Id","Start Date","End Date","Value","Source"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-03-10","2002-03-10",-20.7488265334,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-03-11","2002-03-11",-17.6099975146,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-03-12","2002-03-12",-15.2740078973404,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-03-13","2002-03-13",-18.6279923938,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-03-14","2002-03-14",-14.6820160826,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-03-15","2002-03-15",-15.8482963302,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-03-16","2002-03-16",-18.6895662401,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-03-17","2002-03-17",-18.5978350246,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-03-18","2002-03-18",-19.7828163577,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-03-19","2002-03-19","null","NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-03-20","2002-03-20","null","NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-03-21","2002-03-21","null","NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-03-22","2002-03-22","null","NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-03-23","2002-03-23","null","NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-03-24","2002-03-24","null","NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-03-25","2002-03-25","null","NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-03-26","2002-03-26","null","NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-03-27","2002-03-27","null","NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-03-28","2002-03-28","null","NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-03-29","2002-03-29",-8.13016326132,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-03-30","2002-03-30",-9.0650098113,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-03-31","2002-03-31",-9.31871138257,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-01","2002-04-01",-14.8076762844,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-02","2002-04-02",-11.0434424426,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-03","2002-04-03",-7.45518283519,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-04","2002-04-04",-7.68212945282,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-05","2002-04-05",-11.1302703587,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-06","2002-04-06",-7.19220252008,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-07","2002-04-07",-7.8450156957,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-08","2002-04-08",-6.3816395763,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-09","2002-04-09",-3.33805180013,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-10","2002-04-10",2.50450017073,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-11","2002-04-11",4.60660903195,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-12","2002-04-12",6.15397112782,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-13","2002-04-13",10.4103587341,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-14","2002-04-14","null","NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-15","2002-04-15","null","NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-16","2002-04-16",5.036670645,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-17","2002-04-17",1.94892040371,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-18","2002-04-18",3.86584871596,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-19","2002-04-19",6.5238646709,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-20","2002-04-20",9.67073977631,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-21","2002-04-21",12.7492696607,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-22","2002-04-22",12.2464013337,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-23","2002-04-23",-6.47591287525,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-24","2002-04-24",1.2053389589,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-25","2002-04-25",5.60267989161,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-26","2002-04-26",2.60497145301,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-27","2002-04-27",8.60974999889,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-28","2002-04-28",13.658595272,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-29","2002-04-29",8.84339581931,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-04-30","2002-04-30",4.19490838627,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-01","2002-05-01",13.7971093563,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-02","2002-05-02",15.3905727941,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-03","2002-05-03",2.56131652207,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-04","2002-05-04",0.401095698244,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-05","2002-05-05",3.44122557616,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-06","2002-05-06",5.20811501794,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-07","2002-05-07",9.1633555226,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-08","2002-05-08",8.14754348912,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-09","2002-05-09",11.6499608945,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-10","2002-05-10",13.2927861298,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-11","2002-05-11",14.2778863819,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-12","2002-05-12",19.3642648892,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-13","2002-05-13",23.3322961764,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-14","2002-05-14",15.4242736454,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-15","2002-05-15",15.5287441975,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-16","2002-05-16",19.9486264814,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-17","2002-05-17",16.4222471235,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-18","2002-05-18",17.9366207255,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-19","2002-05-19",22.0153772303,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-20","2002-05-20",24.0190129312,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-21","2002-05-21",14.4620811287,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-22","2002-05-22",11.3414394144,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-23","2002-05-23",14.6875533105,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-24","2002-05-24",13.5556874639,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-25","2002-05-25",15.0855400181,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-26","2002-05-26",24.6509540362,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-27","2002-05-27",24.9479095715,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-28","2002-05-28",20.9402142181,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-29","2002-05-29",24.0437761771,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-30","2002-05-30",26.034313487,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-05-31","2002-05-31",23.1591230693,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-01","2002-06-01",22.5762357668,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-02","2002-06-02",22.0896287519,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-03","2002-06-03",22.5132834344,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-04","2002-06-04",26.1074986527,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-05","2002-06-05",24.6022353222,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-06","2002-06-06",19.3357027504,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-07","2002-06-07",21.8373068387,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-08","2002-06-08",22.0490157842,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-09","2002-06-09",23.4387419655,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-10","2002-06-10",25.4968955706,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-11","2002-06-11",25.2428423046,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-12","2002-06-12",27.5524167683,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-13","2002-06-13",27.2312122908,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-14","2002-06-14",25.6370009711,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-15","2002-06-15",30.0747893923,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-16","2002-06-16",28.7204201017,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-17","2002-06-17",27.353615982,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-18","2002-06-18",19.9031549762,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-19","2002-06-19",14.8273129987,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-20","2002-06-20",23.1955074728,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-21","2002-06-21",25.7421299412,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-22","2002-06-22",28.4930501298,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-23","2002-06-23",27.3017341345,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-24","2002-06-24",26.0581389416,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-25","2002-06-25",28.1491573235,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-26","2002-06-26",32.0990465619,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-27","2002-06-27",31.5223063899,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-28","2002-06-28",27.3241263773,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-29","2002-06-29",20.6792012067,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-06-30","2002-06-30",25.8985389676,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-01","2002-07-01",27.4202204583,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-02","2002-07-02",24.1047041179,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-03","2002-07-03",21.5859989126,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-04","2002-07-04",25.167841273,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-05","2002-07-05",24.2072098217,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-06","2002-07-06",26.1915273573,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-07","2002-07-07",27.6885195578,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-08","2002-07-08",28.2059853782,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-09","2002-07-09",23.3368528589,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-10","2002-07-10",29.7589425709,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-11","2002-07-11",29.8876429874,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-12","2002-07-12",31.6035870142,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-13","2002-07-13",31.4969457261,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-14","2002-07-14",26.8426236585,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-15","2002-07-15",29.4070804219,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-16","2002-07-16",25.001220229,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-17","2002-07-17",32.495992522,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-18","2002-07-18",28.7951850278,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-19","2002-07-19",23.8343837625,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-20","2002-07-20",26.0220894411,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-21","2002-07-21",21.5131177147,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-22","2002-07-22",27.1225963,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-23","2002-07-23",28.1593814065,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-24","2002-07-24",28.803703680344,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-25","2002-07-25",29.8849363933,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-26","2002-07-26",26.1201050903,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-27","2002-07-27",23.6052858006,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-28","2002-07-28",21.1697952056,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Alberta",10556,,,"Celsius",36,"daily",1,"2002-07-29","2002-07-29",19.9252377399,"NASA MODIS MOD11 LST, Gro Intelligence"
