"Metric","Metric Id","Item","Item Id","Region","Region Id","Partner Region","Partner Region Id","Unit","Unit Id","Frequency","Frequency Id","Start Date","End Date","Value","Source"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-09-06","2001-09-06",11.5648842846775,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-09-07","2001-09-07",7.25563860748299,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-09-08","2001-09-08",8.65850987332951,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-09-09","2001-09-09",9.20517646196122,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-09-10","2001-09-10",9.64170101967748,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-09-11","2001-09-11",8.8170797892932,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-09-12","2001-09-12",10.2492637016462,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-09-13","2001-09-13",10.8768597358575,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-09-14","2001-09-14",12.4597245696571,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-09-15","2001-09-15",13.0956185638325,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-09-16","2001-09-16",10.9268310317639,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-09-17","2001-09-17",9.66247585100475,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-09-18","2001-09-18",8.71493441649813,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-09-19","2001-09-19",5.53790977524022,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-09-20","2001-09-20",2.5300140241255,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-09-21","2001-09-21",1.04134414219737,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-09-22","2001-09-22",0.0385534781703987,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-09-23","2001-09-23",6.60048780294414,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-09-24","2001-09-24",8.08453146811427,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-09-25","2001-09-25",9.15943022562757,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-09-26","2001-09-26",7.65416880456542,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-09-27","2001-09-27",6.37409595407846,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-09-28","2001-09-28",6.50588551259973,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-09-29","2001-09-29",8.24732031551226,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-09-30","2001-09-30",7.83572984548465,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-01","2001-10-01",4.50970097087578,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-02","2001-10-02",-0.150816054130194,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-03","2001-10-03",0.185891752295513,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-04","2001-10-04",-0.3076290381116,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-05","2001-10-05",0.881657003306042,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-06","2001-10-06",0.701964007929778,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-07","2001-10-07",2.62708340187752,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-08","2001-10-08",1.79360643927629,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-09","2001-10-09",0.89073773551926,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-10","2001-10-10",-1.54116154910044,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-11","2001-10-11",-5.3229572700586,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-12","2001-10-12",-4.77138723032794,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-13","2001-10-13",-8.45515268468279,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-14","2001-10-14",-7.71354504453878,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-15","2001-10-15",-5.32639047334101,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-16","2001-10-16",-5.99398197171797,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-17","2001-10-17",-8.58867280905953,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-18","2001-10-18",-9.11856521857424,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-19","2001-10-19",-8.62163333997376,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-20","2001-10-20",-11.0787262436509,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-21","2001-10-21",-12.7149335777285,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-22","2001-10-22",-14.2180889650557,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-23","2001-10-23",-16.5236299042315,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-24","2001-10-24",-17.0771657918772,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-25","2001-10-25",-15.4514969067306,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-26","2001-10-26",-16.6018681884101,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-27","2001-10-27",-16.349009672824,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-28","2001-10-28",-15.3366193136887,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-29","2001-10-29",-13.193114055496,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-30","2001-10-30",-13.4044161467275,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-10-31","2001-10-31",-19.0164236451639,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-01","2001-11-01",-16.6937416400072,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-02","2001-11-02",-15.9474460553702,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-03","2001-11-03",-13.8198458524915,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-04","2001-11-04",-14.393554001317,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-05","2001-11-05",-18.0608536382473,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-06","2001-11-06",-10.1756642435788,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-07","2001-11-07",-15.9674515207302,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-08","2001-11-08",-20.5275125197697,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-09","2001-11-09",-17.8638546459115,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-10","2001-11-10",-18.5111808636367,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-11","2001-11-11",-19.2478244398375,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-12","2001-11-12",-18.852560645142,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-13","2001-11-13",-18.6406985727144,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-14","2001-11-14",-18.8562739666419,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-15","2001-11-15",-24.5879996425004,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-16","2001-11-16",-15.635919323751,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-17","2001-11-17",-14.2435180921828,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-18","2001-11-18",-14.1917288278308,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-19","2001-11-19",-16.8590344731466,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-20","2001-11-20",-18.6588917650963,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-21","2001-11-21",-22.2112025635977,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-22","2001-11-22",-20.585447536946,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-23","2001-11-23",-24.0587165810632,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-24","2001-11-24",-24.6198188809237,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-25","2001-11-25",-28.093780827324,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-26","2001-11-26",-25.8161133994819,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-27","2001-11-27",-25.0653960979213,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-28","2001-11-28",-22.834495325153,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-29","2001-11-29",-21.9959649168835,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-11-30","2001-11-30",-23.3318730631928,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-01","2001-12-01",-24.474903487324,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-02","2001-12-02",-23.9006342095821,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-03","2001-12-03",-24.8572064743577,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-04","2001-12-04",-24.4838890397615,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-05","2001-12-05",-25.2094190565144,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-06","2001-12-06",-24.4003680965027,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-07","2001-12-07",-23.0914967350614,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-08","2001-12-08",-23.209158812516,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-09","2001-12-09",-23.1631539787085,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-10","2001-12-10",-24.5392859105143,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-11","2001-12-11",-25.2626496516267,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-12","2001-12-12",-26.5183219964441,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-13","2001-12-13",-27.6205470401996,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-14","2001-12-14",-26.697373210493,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-15","2001-12-15",-25.6879266171523,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-16","2001-12-16",-23.952426798569,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-17","2001-12-17",-23.7166840024095,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-18","2001-12-18",-21.9316259020791,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-19","2001-12-19",-23.3095711498129,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-20","2001-12-20",-23.0647057203894,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-21","2001-12-21",-22.0998177240978,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-22","2001-12-22",-21.0951849960345,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-23","2001-12-23",-20.7145544494993,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-24","2001-12-24",-19.9311238332198,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-25","2001-12-25",-17.0570545124603,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-26","2001-12-26",-18.5747852984707,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-27","2001-12-27",-20.8253746480343,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-28","2001-12-28",-21.1711038759147,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-29","2001-12-29",-19.0729115438982,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-30","2001-12-30",-18.9376643650735,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2001-12-31","2001-12-31",-20.1513219290882,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2002-01-01","2002-01-01",-22.6457395673263,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2002-01-02","2002-01-02",-24.7237001487914,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2002-01-03","2002-01-03",-22.0338841048439,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2002-01-04","2002-01-04",-23.6395698841428,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2002-01-05","2002-01-05",-25.7258834966905,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2002-01-06","2002-01-06",-25.1375549452746,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2002-01-07","2002-01-07",-22.4094116891138,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2002-01-08","2002-01-08",-21.1141105652559,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2002-01-09","2002-01-09",-28.4450916475828,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2002-01-10","2002-01-10",-21.8963399614776,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2002-01-11","2002-01-11",-20.2928179912172,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2002-01-12","2002-01-12",-25.4916737480326,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2002-01-13","2002-01-13",-25.3336089635528,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2002-01-14","2002-01-14",-26.0802301011242,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2002-01-15","2002-01-15",-27.9258109489712,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2002-01-16","2002-01-16",-29.0956290667357,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2002-01-17","2002-01-17",-29.7427560039349,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2002-01-18","2002-01-18",-31.9408522175534,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2002-01-19","2002-01-19",-32.2533387335196,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2002-01-20","2002-01-20",-32.2994495513286,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2002-01-21","2002-01-21",-31.5335387049112,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2002-01-22","2002-01-22",-31.6903943214374,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2002-01-23","2002-01-23",-32.5080711365111,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2002-01-24","2002-01-24",-31.3722344426574,"NASA MODIS MOD11 LST, Gro Intelligence"
