"","Region","Month","Year","Rainfall","Soil_Moisture","ET_Anomaly","ET","Temp"
"1638","Yukon",2,2010,0.0538086992496818,0.303392322128211,100,1.06400988914e-06,-16.2690353542876
"1639","Alberta",3,2010,0.427788751255521,0.402327206898693,98.78620222,1.72587565311,1.58828520979518
"1640","British Columbia",3,2010,2.06232713863829,0.414553347182735,103.3164071,5.95527108925,-2.21372373603613
"1641","Canada",3,2010,0.876826357180573,0.3562449950458,NA,1.20742058157,-14.8825058445692
"1642","Manitoba",3,2010,0.396225211259808,0.391901339845295,98.0327943,0.704737828443,-3.92836449447
"1643","New Brunswick",3,2010,2.33164845773054,0.390789459647078,86.87316148,9.18711871447,0.839834679339949
"1644","Newfoundland and Labrador",3,2010,1.26794730266519,0.406799188001131,100.1158565,1.04850033124,-8.76903243239624
"1645","Northwest Territories",3,2010,0.2452423601223,0.25895005321377,100.4669164,0.140428427177,-16.5791892415106
"1646","Nova Scotia",3,2010,2.16051022903412,0.31637046889697,70.76877062,12.281263479,4.76840820912859
"1647","Nunavut",3,2010,0.0185445937027763,0.360935440293141,100.0763443,0.0192898305473,-26.2113349731534
"1648","Ontario",3,2010,0.401003127023402,0.356083971064933,87.3607119,1.86964084689,0.0716213183394623
"1649","Prince Edward Island",3,2010,2.60761378390545,0.381742685965335,80.51859082,4.79871806285,0.71398333772108
"1650","Québec",3,2010,0.536342381783683,0.389536652251178,97.54431558,1.45247264337,-7.25097524607587
"1651","Saskatchewan",3,2010,0.988030322839515,0.381096145018535,106.1481511,1.03648015784,-1.95283517279805
"1652","Yukon",3,2010,0.690476570849547,0.305878526181731,104.0181223,0.46899368782,-12.5105429534715
"1653","Alberta",4,2010,0.608421353903898,0.287928038081688,81.66051702,12.4027225831,11.940753333492
"1654","British Columbia",4,2010,0.8283238222681,0.39026168503656,99.78517795,23.0026909713,3.63698388042766
"1655","Canada",4,2010,0.733740094979555,0.333872853904862,NA,7.00787752523,-2.53721647547473
"1656","Manitoba",4,2010,0.513612152270247,0.310421773958657,73.72982914,7.24260278417,8.40965197422125
"1657","New Brunswick",4,2010,0.673325251123032,0.275638644507454,81.79032109,27.2451872263,10.7764639930948
"1658","Newfoundland and Labrador",4,2010,1.31004281262176,0.377978007694285,98.19270034,7.48215061757,0.743557280442289
"1659","Northwest Territories",4,2010,0.275768956157598,0.295714060057906,99.31129717,2.12708214808,-3.74309628430604
"1660","Nova Scotia",4,2010,0.597650687878098,0.267573032446647,78.93252094,24.8486525345,12.0596601674683
"1661","Nunavut",4,2010,0.0614702031014644,0.366485938021661,101.9796832,0.313604131495,-14.0861571499236
"1662","Ontario",4,2010,0.715766782979878,0.252110094384583,67.82549581,14.9729199061,11.0366400325298
"1663","Prince Edward Island",4,2010,0.59027418209431,0.273095594387925,79.30119778,23.9273390902,12.3250884160532
"1664","Québec",4,2010,0.670076753922119,0.359525104297243,95.06028166,9.1806254977,2.72938434109185
"1665","Saskatchewan",4,2010,0.98540325476371,0.273268471490466,77.50672827,4.76862792277,12.5220892336188
"1666","Yukon",4,2010,0.271159513687351,0.353608243355245,100.2395077,7.60325577568,-1.27511476269209
"1667","Alberta",5,2010,1.50705667024208,0.251964715528873,99.51510363,76.0042566555,17.4417495338893
"1668","British Columbia",5,2010,0.881920368943454,0.324536270186479,102.4785492,65.0204546063,9.92193312719828
"1669","Canada",5,2010,1.69140823341991,0.301221990935597,NA,35.3141418542,5.88348453767203
"1670","Manitoba",5,2010,2.73687221004734,0.242619842292555,99.57997844,51.6720955468,13.8056280341315
"1671","New Brunswick",5,2010,2.9026988200401,0.275411711484808,103.6775787,62.5615378625,18.5114665883267
"1672","Newfoundland and Labrador",5,2010,2.68621277896868,0.330438603219764,109.6803971,35.913436625,6.46720803791869
"1673","Northwest Territories",5,2010,0.395097728946623,0.236082113161654,100.0778047,29.7775658658,5.84740140805133
"1674","Nova Scotia",5,2010,2.19329361287313,0.271510036035079,99.44924416,52.0635456665,17.1125588664313
"1675","Nunavut",5,2010,0.779440459509277,0.373498528225215,109.7351452,2.14080226995,-7.72772497868969
"1676","Ontario",5,2010,3.53004731473783,0.228344765388262,88.27660871,53.6218168427,18.0955831251969
"1677","Prince Edward Island",5,2010,3.12127238146528,0.282636847175897,83.48516718,44.8688150984,16.2507336522434
"1678","Québec",5,2010,1.2514619686856,0.302626000825583,103.0786691,35.6341008544,12.0103309719536
"1679","Saskatchewan",5,2010,2.53124191559026,0.241203614089796,92.65007795,61.9782924202,17.718752104375
"1680","Yukon",5,2010,0.375269995926552,0.314181525394299,97.12545091,53.6824010873,11.9207844412113
"1681","Alberta",6,2010,2.83389806769874,0.234525711912756,101.3625179,113.597403146,21.9687736762737
"1682","British Columbia",6,2010,1.0775832926252,0.274124526079034,102.3130013,90.79403712,15.9825645001979
"1683","Canada",6,2010,1.89904194092644,0.269954489773482,NA,67.7075876345,14.4806516923289
"1684","Manitoba",6,2010,1.71666609422102,0.231838815653823,97.42110394,87.3710475563,21.0607964468892
"1685","New Brunswick",6,2010,6.36047030531411,0.296459794097786,98.23800759,88.3583920212,19.9777271079192
"1686","Newfoundland and Labrador",6,2010,3.39918791057273,0.274847709572754,112.8829772,59.2937024207,14.872203464259
"1687","Northwest Territories",6,2010,1.54516766068628,0.184463732636512,94.16302466,75.5338060365,16.0682274205449
"1688","Nova Scotia",6,2010,7.83606931634294,0.291977067753597,98.8418478,76.5549541494,20.3240891416773
"1689","Nunavut",6,2010,0.749382722403368,0.359150107386107,101.0951484,22.2287752951,4.55352227923022
"1690","Ontario",6,2010,2.46904969193054,0.253626990687155,104.9321292,91.9905312721,20.2445364038027
"1691","Prince Edward Island",6,2010,10.9970185187802,0.298017372545222,100.8779779,86.054695985,20.0323841146182
"1692","Québec",6,2010,1.74889342821229,0.238456946628121,107.2942499,65.4467912947,17.6344810960735
"1693","Saskatchewan",6,2010,3.33878187671778,0.233644056006176,99.61498608,103.204578944,22.9173356266478
"1694","Yukon",6,2010,1.47923881957701,0.220036367567519,101.6175973,102.179124764,17.7030896436346
"1695","Alberta",7,2010,2.97547952570161,0.21718536573505,102.6687588,117.198838471,22.5914869780926
"1696","British Columbia",7,2010,0.929921366434012,0.256159632419934,95.43288082,87.4837475911,19.531154141412
"1697","Canada",7,2010,2.57716677502346,0.264527003968614,NA,80.5263268232,19.4941254386459
"1698","Manitoba",7,2010,3.62958905042939,0.254478719175063,98.90554563,106.621670778,23.1469630996472
"1699","New Brunswick",7,2010,3.65984211183941,0.281589765772244,95.31309298,103.690348245,22.3700970243236
"1700","Newfoundland and Labrador",7,2010,3.9478774427067,0.263261209464177,111.913041,74.9196538102,19.4501354524678
"1701","Northwest Territories",7,2010,2.63796163372296,0.20731442999533,94.28072087,84.9136391621,19.6630422329258
"1702","Nova Scotia",7,2010,3.98923449122554,0.279721821247612,99.64621898,90.8693686112,22.8711679948739
"1703","Nunavut",7,2010,1.57053610813988,0.325162328833122,98.67698132,46.8979058839,15.4023852883125
"1704","Ontario",7,2010,4.40748300010073,0.26807418789132,98.29320134,104.368335229,23.0789781305199
"1705","Prince Edward Island",7,2010,4.03868107754526,0.277810643533821,100.8879903,106.130508324,22.5053886202777
"1706","Québec",7,2010,3.43236519999331,0.242726608994034,102.8135068,74.8159033532,21.0543202225748
"1707","Saskatchewan",7,2010,3.07949060633506,0.226605267692966,97.08027586,117.422733138,24.1018211271867
"1708","Yukon",7,2010,2.25773188126555,0.250340255368553,96.89446991,98.9845884079,18.2187802839016
"1709","Alberta",8,2010,3.16066985813859,0.208017457797267,110.1083082,75.7742093827,20.359706393948
"1710","British Columbia",8,2010,1.2935836403407,0.239924341942127,96.89953943,60.264480104,18.1096223224856
"1711","Canada",8,2010,2.96418244319187,0.267892430092193,NA,48.7220709829,16.5385588019964
"1712","Manitoba",8,2010,7.66252277344594,0.265822327315049,103.2820175,69.9022318452,20.8671288569906
"1713","New Brunswick",8,2010,1.42208226222444,0.246941788449442,99.61695905,88.0008987058,22.7785091796032
"1714","Newfoundland and Labrador",8,2010,2.41709414593179,0.246847485935017,93.44399798,45.8186332448,20.2201105486449
"1715","Northwest Territories",8,2010,2.45572702650555,0.22020317400796,99.03702488,46.8359325633,15.5553942136386
"1716","Nova Scotia",8,2010,2.65315577389567,0.260770428309492,100.7727133,84.4208686199,21.9734989034939
"1717","Nunavut",8,2010,1.88674072898338,0.337173786915436,93.61813311,24.0956939935,10.4647387531043
"1718","Ontario",8,2010,4.23912599636882,0.25979963521169,95.96510939,71.799818679,21.8606611173893
"1719","Prince Edward Island",8,2010,2.77357020949113,0.248279522489418,103.7864978,99.0820795869,22.4680589947814
"1720","Québec",8,2010,4.21551457015932,0.252702220806014,92.63473943,45.3883002108,19.6708508363215
"1721","Saskatchewan",8,2010,3.9144966248475,0.221107497759979,109.0942809,78.6538602553,22.6353094231047
"1722","Yukon",8,2010,2.24887952065535,0.241032529570786,90.73143285,47.8237555104,16.3325994419695
"1723","Alberta",9,2010,2.23799193948018,0.22811030447099,131.8659138,27.3188742985,13.1636527093893
"1724","British Columbia",9,2010,3.83627920207993,0.271603447363592,110.0359086,23.1066575279,10.8856215925018
"1725","Canada",9,2010,3.63204876600397,0.285950762365154,NA,15.6544475749,6.36283834910264
"1726","Manitoba",9,2010,4.82697419287795,0.287649490482509,124.8832682,25.2178959116,12.7216850886788
"1727","New Brunswick",9,2010,5.6288532369454,0.272338858513842,96.08577685,43.8300494103,17.2402978454246
"1728","Newfoundland and Labrador",9,2010,5.14236227330105,0.255680127583483,109.4529942,23.5244985976,12.8474249072292
"1729","Northwest Territories",9,2010,2.09603599484021,0.234760954646813,106.5034857,8.87118616957,4.65492870366596
"1730","Nova Scotia",9,2010,3.66951968019497,0.263422411266603,89.45400413,44.8150246349,18.3960791921444
"1731","Nunavut",9,2010,1.79911848079372,0.352777676598545,105.5746181,4.09066619447,-2.19564786658732
"1732","Ontario",9,2010,6.63728283068366,0.281020767316795,120.557349,32.4415546317,13.5236795588347
"1733","Prince Edward Island",9,2010,5.19703822308148,0.258319385555347,90.43448065,47.2417163714,18.3347940567226
"1734","Québec",9,2010,6.80146576291003,0.270380465225437,112.2917721,19.9381856784,11.9573121321078
"1735","Saskatchewan",9,2010,4.15415839737902,0.247212302814035,136.5595471,24.9461727799,14.1679682442023
"1736","Yukon",9,2010,0.85251659740396,0.250304423272629,90.40500386,7.11829141765,6.82015189504907
"1737","Alberta",10,2010,0.945748520967228,0.21510742318938,143.0411016,8.55609167058,10.4293964320925
"1738","British Columbia",10,2010,4.09330877694745,0.308201360528197,99.17069646,4.7927926041,4.73920388098308
"1739","Canada",10,2010,2.71356129422583,0.30823326705068,NA,4.17044579301,-3.51961287013724
"1740","Manitoba",10,2010,2.32397554667123,0.277892228536909,119.2644072,7.56330741776,8.23512341084766
"1741","New Brunswick",10,2010,6.50952494333273,0.29099938831396,74.60292651,9.63147126923,9.08365230269465
"1742","Newfoundland and Labrador",10,2010,4.95450834292088,0.296224353354738,139.0746743,8.32548501707,4.83449136332309
"1743","Northwest Territories",10,2010,1.51564180644735,0.276773277664197,109.1258686,1.30818022865,-7.61755364579156
"1744","Nova Scotia",10,2010,7.34476279015633,0.282851829349137,103.4276193,22.6435116511,11.6923269313647
"1745","Nunavut",10,2010,2.05919451571468,0.378463125654949,110.8137507,0.77204264962,-15.2390561585912
"1746","Ontario",10,2010,2.31484549025762,0.271763548114685,120.5173796,9.25876265941,8.64754919312717
"1747","Prince Edward Island",10,2010,6.98789651980346,0.289914070015484,110.795833,20.8061782249,11.3118272915874
"1748","Québec",10,2010,3.2566010103071,0.288469754681347,137.3009726,6.70888998554,4.08134335403062
"1749","Saskatchewan",10,2010,1.32896624773436,0.228539601240228,107.3523419,6.09801148542,10.900750418023
"1750","Yukon",10,2010,1.58707418840424,0.330089153337903,112.5615155,1.10527739447,-7.35803839151742
"1751","Alberta",11,2010,0.29892343975247,0.230508293066318,106.825733,0.755611644044,-5.23165822355516
"1752","British Columbia",11,2010,2.79391623225888,0.363153373935536,102.8792254,0.588984034456,-7.902709673833
"1753","Canada",11,2010,2.20372414025409,0.329925011623362,NA,0.906161694634,-14.89146345875
"1754","Manitoba",11,2010,2.31454238423241,0.329470050220668,115.8527737,1.38871307189,-9.06591921227341
"1755","New Brunswick",11,2010,6.65414433476553,0.313598521519247,86.83896171,5.77091654398,2.0079076691953
"1756","Newfoundland and Labrador",11,2010,2.19192999914823,0.345545589865823,103.7822237,2.63634309667,-3.3587033646589
"1757","Northwest Territories",11,2010,0.265145543248954,0.280814629472567,100,5.91136545008e-06,-19.8604652022317
"1758","Nova Scotia",11,2010,6.38412973050577,0.305257539059422,111.6177571,11.325469465,4.00691702164126
"1759","Nunavut",11,2010,1.40068462018175,0.38374341470829,100.0207236,0.0338636987539,-22.4485675700489
"1760","Ontario",11,2010,2.62804583116251,0.290446132856067,110.5797023,2.5170382813,-2.24352872985203
"1761","Prince Edward Island",11,2010,5.01473893275295,0.313170997975448,109.3128834,10.3932520253,2.99038603493136
"1762","Québec",11,2010,2.52393693099368,0.33905600467908,113.1880749,2.1929475393,-4.30802390461485
"1763","Saskatchewan",11,2010,1.66466140007931,0.252057092187116,124.7339824,1.45885753159,-7.98914875744383
"1764","Yukon",11,2010,1.29632879610663,0.339337948526738,100,0,-16.0864871861353
"1765","Alberta",12,2010,0.821697963618015,0.237500589331357,101.0227921,0.0576267381749,-16.8413635463808
"1766","British Columbia",12,2010,3.5945282327159,0.385678410605284,101.2012406,0.245996126083,-14.4511120893979
"1767","Canada",12,2010,2.70078870151177,0.343832163154754,NA,0.146376692515,-23.5868312569526
"1768","Manitoba",12,2010,0.57399009733752,0.323565785173891,100,0.00135272988849,-19.2972877869581
"1769","New Brunswick",12,2010,10.6038785614995,0.352631546827532,126.4369066,2.62187724445,-5.78023786179822
"1770","Newfoundland and Labrador",12,2010,4.4965609806412,0.378332504708062,98.69743572,0.71449161127,-7.37015881029564
"1771","Northwest Territories",12,2010,0.128741164812298,0.280227409454811,100,0,-28.681660409117
"1772","Nova Scotia",12,2010,9.84490329220582,0.319833301688272,101.6317994,5.59145933056,-0.4151986360469
"1773","Nunavut",12,2010,0.881437523802398,0.383820194463669,99.9963813,0.000866168076421,-26.4061966283481
"1774","Ontario",12,2010,1.25052230007313,0.324482648989121,98.54979333,0.399735638798,-15.3536918895579
"1775","Prince Edward Island",12,2010,5.73228327917735,0.32225306875904,139.5580565,10.1060090804,-2.40024432263148
"1776","Québec",12,2010,4.94914527292784,0.404352529352576,100.1526485,0.220834208957,-12.4128704437111
"1777","Saskatchewan",12,2010,0.580467340017616,0.251171538208398,100.1113841,0.0167566398764,-18.2234396928551
"1778","Yukon",12,2010,0.0381741194009564,0.338955946387184,100,0,-27.5814964025528
"1779","Alberta",1,2011,0.86404556051127,0.249326321557297,100.730883,0.040439443784,-18.7443404415667
"1780","British Columbia",1,2011,3.49423499873023,0.39449393291236,103.2726626,0.35128908091,-13.8697566532898
"1781","Canada",1,2011,2.32835841982743,0.349913820900596,NA,0.102502171183,-27.1029742648996
"1782","Manitoba",1,2011,0.701882403011349,0.321584405937291,100,0,-25.3172773244987
"1783","New Brunswick",1,2011,3.84744796436738,0.412499971938264,104.9334844,0.845924486458,-11.5889421114935
"1784","Newfoundland and Labrador",1,2011,2.80265502360639,0.41117149415449,102.842707,0.500995889133,-15.2449744499234
"1785","Northwest Territories",1,2011,0.0166494302283671,0.279984118241017,100,0,-30.7367553301913
"1786","Nova Scotia",1,2011,4.71512017731957,0.398994882649802,100.3469126,4.85248364982,-6.26369375617619
"1787","Nunavut",1,2011,0.11938089532775,0.383948162443188,100,5.13115858995e-06,-32.0231377947328
"1788","Ontario",1,2011,4.22769502114549,0.342221933942262,100.7064248,0.264565012961,-22.0887926011219
"1789","Prince Edward Island",1,2011,4.49246751576045,0.401131724551424,113.1433086,2.94991542776,-10.4901015822324
"1790","Québec",1,2011,2.43541104157061,0.417393249833604,100.2723024,0.0761750140468,-20.0639284523739
"1791","Saskatchewan",1,2011,0.356789186214051,0.253033602438885,100.1423442,0.0112796082563,-23.557234482972
"1792","Yukon",1,2011,0.191703665210538,0.33922078068889,100,0,-23.5034705017279
"1793","Alberta",2,2011,0.781107585615958,0.313156521460737,102.2390406,0.179917175794,-13.9502986863023
"1794","British Columbia",2,2011,4.17721254410469,0.406102602820843,110.2404894,1.37542744174,-13.013773377132
"1795","Canada",2,2011,1.60198862420676,0.357368311482846,NA,0.266894704204,-27.2184000014964
"1796","Manitoba",2,2011,0.58885860733877,0.327660113032319,100.2524649,0.0818669855017,-19.6932858065608
"1797","New Brunswick",2,2011,2.58551843341647,0.420920330556314,110.4971787,2.25909676973,-9.85079443912831
"1798","Newfoundland and Labrador",2,2011,2.52824489639778,0.418525091098213,103.3453736,0.490885522063,-20.5292721954854
"1799","Northwest Territories",2,2011,0.0950291994542701,0.279876024232462,100,0,-28.7143373173692
"1800","Nova Scotia",2,2011,5.31570842637783,0.434856841015895,101.1949839,8.01778794733,-6.60711660675091
"1801","Nunavut",2,2011,0.0439646342542307,0.383822494993914,100,0,-35.9001596261008
"1802","Ontario",2,2011,1.4252472802505,0.352353481601941,102.1612464,0.494849899433,-16.4783088046578
"1803","Prince Edward Island",2,2011,3.34328902956978,0.438186125566663,113.1947521,2.32967150361,-10.1640185693601
"1804","Québec",2,2011,0.870161948966281,0.417224864525042,101.6570455,0.305986316981,-21.4020148664373
"1805","Saskatchewan",2,2011,0.555592112771731,0.277874557825761,100.1482953,0.0337735784048,-17.7660874740771
"1806","Yukon",2,2011,0.572748080409365,0.339201389199856,100,3.19202966743e-06,-22.3110617565571
"1807","Alberta",3,2011,0.426506345676242,0.33402985403004,135.599401,5.53228153595,-9.08339664909842
"1808","British Columbia",3,2011,1.73522160163259,0.410290416236744,115.4502068,7.2941628283,-8.27455648923661
"1809","Canada",3,2011,0.950405524591586,0.363201704349226,NA,2.10093108046,-19.4069654327379
"1810","Manitoba",3,2011,0.240640278701351,0.34308136325186,116.5717852,1.90144680714,-13.5518172152284
"1811","New Brunswick",3,2011,2.64499211257601,0.434595093273714,93.01884001,10.3374374645,-2.47024289315394
"1812","Newfoundland and Labrador",3,2011,2.7136168553972,0.421008474551466,106.0835285,1.5561570271,-13.9658480420735
"1813","Northwest Territories",3,2011,0.0459073645946761,0.280745774488438,100.1240092,0.115891276467,-20.8845927183262
"1814","Nova Scotia",3,2011,2.50392095144235,0.395722962605571,89.47357798,16.1346921957,0.623478164953376
"1815","Nunavut",3,2011,0.0112793388521026,0.38364896704052,100.240364,0.0174368171461,-29.2553160588282
"1816","Ontario",3,2011,0.695919292931401,0.37431061588337,122.7156283,5.10533908299,-9.68056638025034
"1817","Prince Edward Island",3,2011,3.97964239569384,0.438692600715226,92.477452,7.40158461675,-2.31267873369798
"1818","Québec",3,2011,0.884888721129726,0.418250731358992,106.4084017,2.25278864414,-14.8648632980789
"1819","Saskatchewan",3,2011,0.20001888992562,0.305891939175323,130.4432441,2.80039271443,-11.323677176464
"1820","Yukon",3,2011,0.132823752790092,0.339367047086374,102.7106677,0.485544361646,-16.53274657509
"1821","Alberta",4,2011,0.476702410784184,0.374357979538125,149.4315629,33.9603686728,3.92845121340976
"1822","British Columbia",4,2011,0.580128571050546,0.427337447959349,113.5521165,26.6451492767,-0.537731951057809
"1823","Canada",4,2011,0.954951045932714,0.371383082394835,NA,12.3276678069,-11.2975257170172
"1824","Manitoba",4,2011,0.890302350310827,0.347468838091225,127.8158747,20.2721293537,-0.527893611439184
"1825","New Brunswick",4,2011,2.02731787246785,0.369697548254704,109.8480467,36.0016305268,5.61468998534748
"1826","Newfoundland and Labrador",4,2011,1.51671082158421,0.415188225486852,124.6330233,10.6003824419,-5.27945849916934
"1827","Northwest Territories",4,2011,0.187452704447107,0.308879942674849,117.8763684,3.46241269869,-13.5001166151594
"1828","Nova Scotia",4,2011,2.34528238612655,0.300573002808614,90.74175001,28.4893465187,8.57533315589733
"1829","Nunavut",4,2011,0.0759438883211836,0.383529819001998,101.2282048,0.232391645372,-23.0985169941805
"1830","Ontario",4,2011,1.35333329519288,0.377124704073489,111.275067,25.6311365431,2.82726605961365
"1831","Prince Edward Island",4,2011,2.00445440828905,0.326971515613927,79.18140653,23.8637051545,6.94807938824247
"1832","Québec",4,2011,1.18214499416171,0.412351276675851,114.5907495,12.9439500116,-5.83913296928973
"1833","Saskatchewan",4,2011,0.522228679120331,0.311947799847968,157.3913813,27.109400181,3.70914934973359
"1834","Yukon",4,2011,0.118693343210099,0.356789279459679,117.1083725,8.65691710464,-6.80860653559365
"1835","Alberta",5,2011,0.78862851479088,0.239135416462413,108.6973269,81.272318359,18.9432591352652
"1836","British Columbia",5,2011,0.93916914633142,0.365186796643164,104.8805666,66.5817935683,10.6777695915547
"1837","Canada",5,2011,1.27414632796032,0.320298232307305,NA,37.9633655494,3.82637571964873
"1838","Manitoba",5,2011,0.990766680617003,0.247889335970411,106.0218492,56.5426994305,12.0316477523774
"1839","New Brunswick",5,2011,4.49638134415639,0.300062113396423,108.5731204,65.4739072442,16.2347702710152
"1840","Newfoundland and Labrador",5,2011,1.60282266342598,0.358275070376234,111.0559783,37.6362157863,4.43990478852547
"1841","Northwest Territories",5,2011,0.386008328401562,0.272334346139025,101.4095204,30.6592437045,3.46267125296987
"1842","Nova Scotia",5,2011,3.36829309106544,0.305122845789631,101.7288226,52.9519067908,17.3554101535207
"1843","Nunavut",5,2011,0.24068294182214,0.385969487695803,106.4845003,1.96123761265,-8.25757087104689
"1844","Ontario",5,2011,2.25414713093836,0.249741820683844,103.4806509,61.7921131555,15.5543940487297
"1845","Prince Edward Island",5,2011,6.08696186957601,0.314986462009369,117.5587337,61.2460072999,16.124394005041
"1846","Québec",5,2011,1.8156808330136,0.337098498252207,112.0301996,41.4888061884,7.60021557604965
"1847","Saskatchewan",5,2011,0.726311269003021,0.205151792767764,100.9693136,67.3967807673,18.2800961805644
"1848","Yukon",5,2011,0.519833928445417,0.345363830659082,98.42794326,54.6408290387,7.66894026030758
"1849","Alberta",6,2011,2.92960744693614,0.238014364421867,103.3491291,116.228069333,21.0635298332473
"1850","British Columbia",6,2011,1.19137701254928,0.281026456750892,104.1313318,92.4857041509,15.3396434220369
"1851","Canada",6,2011,2.1564586570093,0.273498178541308,NA,68.2176397114,14.2458994018006
"1852","Manitoba",6,2011,2.65435861050815,0.220211707786256,103.5232736,90.078076841,20.0305346968705
"1853","New Brunswick",6,2011,5.40423123044691,0.293018317090817,104.5063799,93.9816958221,19.1697203880191
"1854","Newfoundland and Labrador",6,2011,2.14284854034379,0.257831354334779,105.7400602,55.9080493147,15.7558153505228
"1855","Northwest Territories",6,2011,1.25350979803126,0.185826740249639,104.5947544,77.9850408068,14.9797647584556
"1856","Nova Scotia",6,2011,5.42101591408241,0.294106957263107,101.735067,78.8312555889,18.393169437005
"1857","Nunavut",6,2011,0.870121689472848,0.377267779629339,108.0301366,23.7518450791,4.12553074823347
"1858","Ontario",6,2011,3.5242433951624,0.240167099152425,102.0104583,89.1640977057,21.5576613365191
"1859","Prince Edward Island",6,2011,4.45266438237617,0.294179677556298,97.97527421,83.5345677913,18.6546867177119
"1860","Québec",6,2011,2.16240230383312,0.23932464641033,103.9996865,63.4634403018,17.9680828377867
"1861","Saskatchewan",6,2011,4.0787585261546,0.221771266822606,97.97585315,100.917791184,22.6491448834437
"1862","Yukon",6,2011,1.70274987475706,0.218380030426003,100.0506988,100.632720101,17.4873853045865
"1863","Alberta",7,2011,3.88453610999572,0.235297793262918,102.6528045,117.377590026,22.52543607141
"1864","British Columbia",7,2011,1.64393738912028,0.282108125289788,107.5191413,98.1229792127,16.1640301299402
"1865","Canada",7,2011,2.44711125679291,0.25937122556623,NA,82.3155750362,19.0734917241054
"1866","Manitoba",7,2011,3.60936290132827,0.243862180192667,96.34757663,103.846853584,23.5933993966022
"1867","New Brunswick",7,2011,4.86059100500246,0.282751036382442,105.4075373,114.556291497,22.1993230311885
"1868","Newfoundland and Labrador",7,2011,3.80009647917527,0.254371764366718,103.8912727,70.7512371501,19.320549214162
"1869","Northwest Territories",7,2011,2.21360763922002,0.203181430076978,97.62081059,88.7115062024,19.3631571250709
"1870","Nova Scotia",7,2011,4.45761738861565,0.281769052690798,98.08271201,89.4249732611,22.0761781701699
"1871","Nunavut",7,2011,1.49093624444626,0.315852911875133,95.79767758,46.8723804604,15.3965366132651
"1872","Ontario",7,2011,2.78140502759066,0.236583265301677,99.27376687,104.620090957,23.7492766163538
"1873","Prince Edward Island",7,2011,5.47628188013783,0.270783581262589,95.53022336,100.849105315,21.9168042904599
"1874","Québec",7,2011,2.890225913792,0.231528416442129,104.8727715,75.7400805163,20.8352699101142
"1875","Saskatchewan",7,2011,4.31645975077499,0.222011763703925,102.808534,123.259698729,24.8653487501341
"1876","Yukon",7,2011,1.86397066652934,0.250590513652294,97.93554519,99.9140320206,17.4078545057495
"1877","Alberta",8,2011,2.16944254432889,0.207750062716929,105.5380525,74.2405994526,21.3705565900622
"1878","British Columbia",8,2011,1.41329230727178,0.269982822559259,109.0304828,66.5850735229,16.7154756799673
"1879","Canada",8,2011,2.71084444222922,0.265829490690356,NA,50.440189548,16.2472821734292
"1880","Manitoba",8,2011,4.91997403302758,0.241291391460632,105.5796113,70.885983172,21.2285782969184
"1881","New Brunswick",8,2011,6.80368625497776,0.295578664623305,103.4015971,91.0495610928,20.694898734529
"1882","Newfoundland and Labrador",8,2011,3.04209443912575,0.256863018757972,103.6176091,48.7710207461,18.6640997865079
"1883","Northwest Territories",8,2011,2.55191323827876,0.224787069425949,97.29986805,47.555281409,15.2965550772025
"1884","Nova Scotia",8,2011,4.60953321328432,0.278820779944528,103.2756018,85.9411831747,21.6109696252843
"1885","Nunavut",8,2011,1.56551885942483,0.327070061686216,91.75144704,24.8738308679,10.460313494927
"1886","Ontario",8,2011,3.91108166510442,0.238347146630043,97.46622129,72.9310776817,21.1379973504306
"1887","Prince Edward Island",8,2011,4.19476977805965,0.268140233476851,101.9306297,97.1341582836,21.0954638379122
"1888","Québec",8,2011,4.89529042586381,0.252981273152645,101.1827844,48.5395648961,18.0010269734572
"1889","Saskatchewan",8,2011,3.33532756621965,0.198196426532913,103.3149199,74.3878883747,23.126990868872
"1890","Yukon",8,2011,1.17389283348317,0.265475843754605,109.7359613,57.481984421,13.5654797330662
"1891","Alberta",9,2011,1.6799895121544,0.190715563641096,110.819414,23.4018158295,18.8721757067772
"1892","British Columbia",9,2011,4.23091148179342,0.273418298037621,106.1485707,21.7709192053,13.167949612679
"1893","Canada",9,2011,3.11327266589082,0.272015593051352,NA,15.0683048564,9.36538584293006
"1894","Manitoba",9,2011,2.76481780411106,0.233163831083817,93.50553763,19.4109475179,17.1697569879656
"1895","New Brunswick",9,2011,2.31545426309537,0.277359109016401,105.8697199,48.3624763734,18.02873273405
"1896","Newfoundland and Labrador",9,2011,3.47192932735552,0.263000453393004,110.9828272,23.0178348439,12.4470793509878
"1897","Northwest Territories",9,2011,2.86055595587285,0.232493246587752,101.0082965,8.45753137902,6.84851491647003
"1898","Nova Scotia",9,2011,1.68595548672329,0.263401844930624,91.79275456,46.0579050725,18.7279742688964
"1899","Nunavut",9,2011,2.74282869180905,0.343001775542556,131.5564298,6.50832734777,-4.05731008378904
"1900","Ontario",9,2011,3.84654603562291,0.246337769843259,103.2074444,28.5400290558,17.5647842980244
"1901","Prince Edward Island",9,2011,0.966783030258822,0.237695143710031,98.34815287,51.2839312739,19.0245812803746
"1902","Québec",9,2011,5.27498815627132,0.266408919162479,116.8700199,20.6813394642,13.2018423758411
"1903","Saskatchewan",9,2011,1.65526937683722,0.181200935473568,93.12058782,17.3611227136,20.2781562881316
