"Region","month","year","Value"
"Northwest Territories",1,2008,0.254050215483915
"Nova Scotia",1,2008,0.397644839945748
"Nunavut",1,2008,0.349444258171817
"Ontario",1,2008,0.360739432936835
"Prince Edward Island",1,2008,0.414872648576338
"Québec",1,2008,0.366092371921916
"Saskatchewan",1,2008,0.247474059901005
"Yukon",1,2008,0.318839705250128
"Alberta",2,2008,0.275965298940635
"British Columbia",2,2008,0.410896017198239
"Canada",2,2008,0.33238022803579
"Manitoba",2,2008,0.288454843431571
"New Brunswick",2,2008,0.437997474375328
"Newfoundland and Labrador",2,2008,0.392097763839531
"Northwest Territories",2,2008,0.253816637768605
"Nova Scotia",2,2008,0.412632654466133
"Nunavut",2,2008,0.348941383710967
"Ontario",2,2008,0.375972492501958
"Prince Edward Island",2,2008,0.435251426011882
"Québec",2,2008,0.37140550241012
"Saskatchewan",2,2008,0.263380038253017
"Yukon",2,2008,0.318822699442097
"Alberta",3,2008,0.368734343783129
"British Columbia",3,2008,0.422936298747609
"Canada",3,2008,0.344609187447475
"Manitoba",3,2008,0.313666676590998
"New Brunswick",3,2008,0.437973500681765
"Newfoundland and Labrador",3,2008,0.39606112171838
"Northwest Territories",3,2008,0.25746861883591
"Nova Scotia",3,2008,0.380914038953481
"Nunavut",3,2008,0.348464583298275
"Ontario",3,2008,0.384300340156088
"Prince Edward Island",3,2008,0.430030049340495
"Québec",3,2008,0.371889649490534
"Saskatchewan",3,2008,0.323944165423358
"Yukon",3,2008,0.320000219142934
"Alberta",4,2008,0.325398278326003
"British Columbia",4,2008,0.416017089601803
"Canada",4,2008,0.347446552855568
"Manitoba",4,2008,0.343719915521044
"New Brunswick",4,2008,0.386660797122262
"Newfoundland and Labrador",4,2008,0.411481747041712
"Northwest Territories",4,2008,0.281285467567684
"Nova Scotia",4,2008,0.298552748453438
"Nunavut",4,2008,0.349241924214158
"Ontario",4,2008,0.364622710721873
"Prince Edward Island",4,2008,0.339127611879877
"Québec",4,2008,0.377955241256759
"Saskatchewan",4,2008,0.311194200864285
"Yukon",4,2008,0.355187001827088
"Alberta",5,2008,0.251304775639105
"British Columbia",5,2008,0.357383149820619
"Canada",5,2008,0.301873620061798
"Manitoba",5,2008,0.242326203787774
"New Brunswick",5,2008,0.278625938739184
"Newfoundland and Labrador",5,2008,0.297592278310116
"Northwest Territories",5,2008,0.255336171301764
"Nova Scotia",5,2008,0.289648262455775
"Nunavut",5,2008,0.356592855747991
"Ontario",5,2008,0.270731118184894
"Prince Edward Island",5,2008,0.296063079877266
"Québec",5,2008,0.283050978218984
"Saskatchewan",5,2008,0.211611647871893
"Yukon",5,2008,0.347793542706165
"Alberta",6,2008,0.231781194368682
"British Columbia",6,2008,0.289955923729397
"Canada",6,2008,0.262651611794908
"Manitoba",6,2008,0.222335890587821
"New Brunswick",6,2008,0.29142769571451
"Newfoundland and Labrador",6,2008,0.248251123622731
"Northwest Territories",6,2008,0.192202469571803
"Nova Scotia",6,2008,0.279577921834957
"Nunavut",6,2008,0.333471901586745
"Ontario",6,2008,0.274238640670233
"Prince Edward Island",6,2008,0.287036765008791
"Québec",6,2008,0.238893329817302
"Saskatchewan",6,2008,0.193784579137692
"Yukon",6,2008,0.219744620510451
"Alberta",7,2008,0.194236495412025
"British Columbia",7,2008,0.264950187993612
"Canada",7,2008,0.260025375159568
"Manitoba",7,2008,0.256179303675194
"New Brunswick",7,2008,0.278522676206422
"Newfoundland and Labrador",7,2008,0.258304419251055
"Northwest Territories",7,2008,0.190088578356852
"Nova Scotia",7,2008,0.261584457896117
"Nunavut",7,2008,0.318000294479161
"Ontario",7,2008,0.281464873589894
"Prince Edward Island",7,2008,0.251417869648068
"Québec",7,2008,0.252403174444511
"Saskatchewan",7,2008,0.200134688995839
"Yukon",7,2008,0.255735618740917
"Alberta",8,2008,0.197974294467676
"British Columbia",8,2008,0.269691946712875
"Canada",8,2008,0.274987382248141
"Manitoba",8,2008,0.243950951361075
"New Brunswick",8,2008,0.292268397440227
"Newfoundland and Labrador",8,2008,0.257739300584539
"Northwest Territories",8,2008,0.228482414963211
"Nova Scotia",8,2008,0.284683204689028
"Nunavut",8,2008,0.351580554927683
"Ontario",8,2008,0.257805086999046
"Prince Edward Island",8,2008,0.282173693070415
"Québec",8,2008,0.256124201881492
"Saskatchewan",8,2008,0.188045437874711
"Yukon",8,2008,0.271792608918277
"Alberta",9,2008,0.208564058497397
"British Columbia",9,2008,0.265165854466376
"Canada",9,2008,0.287260176552928
"Manitoba",9,2008,0.260091287071612
"New Brunswick",9,2008,0.283603231513518
"Newfoundland and Labrador",9,2008,0.261331876137182
"Northwest Territories",9,2008,0.243470271992805
"Nova Scotia",9,2008,0.279638905912807
"Nunavut",9,2008,0.36907277240009
"Ontario",9,2008,0.274178128434816
"Prince Edward Island",9,2008,0.285407126029172
"Québec",9,2008,0.269937308283108
"Saskatchewan",9,2008,0.197643326797219
"Yukon",9,2008,0.272536393415079
"Alberta",10,2008,0.203238014742677
"British Columbia",10,2008,0.288332400322316
"Canada",10,2008,0.300433818757945
"Manitoba",10,2008,0.267726561899599
"New Brunswick",10,2008,0.298557538154009
"Newfoundland and Labrador",10,2008,0.271290048577982
"Northwest Territories",10,2008,0.270977336777582
"Nova Scotia",10,2008,0.280439685013903
"Nunavut",10,2008,0.372050683487244
"Ontario",10,2008,0.280531545243683
"Prince Edward Island",10,2008,0.285975247066795
"Québec",10,2008,0.282372261094866
"Saskatchewan",10,2008,0.212488375201368
"Yukon",10,2008,0.322853456957737
"Alberta",11,2008,0.235476530102079
"British Columbia",11,2008,0.343206688783146
"Canada",11,2008,0.315315684504337
"Manitoba",11,2008,0.280602620840606
"New Brunswick",11,2008,0.311640522740833
"Newfoundland and Labrador",11,2008,0.310818506383368
"Northwest Territories",11,2008,0.273861427172736
"Nova Scotia",11,2008,0.301095658450157
"Nunavut",11,2008,0.36852629989771
"Ontario",11,2008,0.300980800546841
"Prince Edward Island",11,2008,0.30934145397123
"Québec",11,2008,0.308070099433099
"Saskatchewan",11,2008,0.238550673639874
"Yukon",11,2008,0.337668504277701
"Alberta",12,2008,0.282871764384801
"British Columbia",12,2008,0.382701971863624
"Canada",12,2008,0.328774006023992
"Manitoba",12,2008,0.280051124044456
"New Brunswick",12,2008,0.398058560859134
"Newfoundland and Labrador",12,2008,0.356486820775386
"Northwest Territories",12,2008,0.273060541241822
"Nova Scotia",12,2008,0.341039244704112
"Nunavut",12,2008,0.367330722666176
"Ontario",12,2008,0.320227213997102
"Prince Edward Island",12,2008,0.347445079737432
"Québec",12,2008,0.339560355339808
"Saskatchewan",12,2008,0.247852030681061
"Yukon",12,2008,0.337553510619092
"Alberta",1,2009,0.307292379524118
"British Columbia",1,2009,0.394188612965158
"Canada",1,2009,0.337610262810775
"Manitoba",1,2009,0.277611116791678
"New Brunswick",1,2009,0.432540039084148
"Newfoundland and Labrador",1,2009,0.382219059682323
"Northwest Territories",1,2009,0.276464726757951
"Nova Scotia",1,2009,0.419347329057886
"Nunavut",1,2009,0.366259025103188
"Ontario",1,2009,0.333697746971639
"Prince Edward Island",1,2009,0.419650812275557
"Québec",1,2009,0.365153477202701
"Saskatchewan",1,2009,0.25595774689128
"Yukon",1,2009,0.345077059856123
"Alberta",2,2009,0.374614691999305
"British Columbia",2,2009,0.401308514582981
"Canada",2,2009,0.348015723210226
"Manitoba",2,2009,0.291868358845494
"New Brunswick",2,2009,0.43749039350254
"Newfoundland and Labrador",2,2009,0.384330063141326
"Northwest Territories",2,2009,0.282107717653849
"Nova Scotia",2,2009,0.434951573227436
"Nunavut",2,2009,0.365551624977478
"Ontario",2,2009,0.346292587102645
"Prince Edward Island",2,2009,0.436985453775724
"Québec",2,2009,0.365579482002186
"Saskatchewan",2,2009,0.307167276985108
"Yukon",2,2009,0.354420426061036
"Alberta",3,2009,0.382530132838884
"British Columbia",3,2009,0.402135774464572
"Canada",3,2009,0.352911532393347
"Manitoba",3,2009,0.310515068454421
"New Brunswick",3,2009,0.436684433401885
"Newfoundland and Labrador",3,2009,0.38574309873364
"Northwest Territories",3,2009,0.28155976732981
"Nova Scotia",3,2009,0.407413017958479
"Nunavut",3,2009,0.364877079243326
"Ontario",3,2009,0.369842567433229
"Prince Edward Island",3,2009,0.437336612115183
"Québec",3,2009,0.371391865113117
"Saskatchewan",3,2009,0.329178712214241
"Yukon",3,2009,0.353876170690125
"Alberta",4,2009,0.336656603307871
"British Columbia",4,2009,0.403410847938719
"Canada",4,2009,0.360359075254741
"Manitoba",4,2009,0.364591712221214
"New Brunswick",4,2009,0.340353975016754
"Newfoundland and Labrador",4,2009,0.399209846765652
"Northwest Territories",4,2009,0.31204032961799
"Nova Scotia",4,2009,0.290394697408485
"Nunavut",4,2009,0.363755326364268
"Ontario",4,2009,0.380935909300324
"Prince Edward Island",4,2009,0.303683530233665
"Québec",4,2009,0.381605366209447
"Saskatchewan",4,2009,0.338787643858692
"Yukon",4,2009,0.364299475529625
"Alberta",5,2009,0.223251928948758
"British Columbia",5,2009,0.341259752213505
"Canada",5,2009,0.312741364130069
"Manitoba",5,2009,0.288227980482169
"New Brunswick",5,2009,0.290926825616732
"Newfoundland and Labrador",5,2009,0.356958910417711
"Northwest Territories",5,2009,0.265840000257234
"Nova Scotia",5,2009,0.283875208261601
"Nunavut",5,2009,0.360856360078692
"Ontario",5,2009,0.271447477401985
"Prince Edward Island",5,2009,0.293596708399162
"Québec",5,2009,0.32792046703417
"Saskatchewan",5,2009,0.230498280896929
"Yukon",5,2009,0.344248463082443
"Alberta",6,2009,0.201778169180422
"British Columbia",6,2009,0.267792296376538
"Canada",6,2009,0.267871801123358
"Manitoba",6,2009,0.24632815518219
"New Brunswick",6,2009,0.293004657386747
"Newfoundland and Labrador",6,2009,0.26519113044486
"Northwest Territories",6,2009,0.205325812488592
"Nova Scotia",6,2009,0.288799043519754
"Nunavut",6,2009,0.347705781135289
"Ontario",6,2009,0.255253093432827
"Prince Edward Island",6,2009,0.284627127602248
"Québec",6,2009,0.252869157736211
"Saskatchewan",6,2009,0.207718092882993
"Yukon",6,2009,0.211794122602821
"Alberta",7,2009,0.209828358136701
"British Columbia",7,2009,0.258245021408208
"Canada",7,2009,0.261459654909891
"Manitoba",7,2009,0.26523757403431
"New Brunswick",7,2009,0.297125979366451
"Newfoundland and Labrador",7,2009,0.249147292610081
"Northwest Territories",7,2009,0.210721773318469
"Nova Scotia",7,2009,0.288267286532671
"Nunavut",7,2009,0.321244971785803
"Ontario",7,2009,0.281427381896264
"Prince Edward Island",7,2009,0.276752296353253
"Québec",7,2009,0.24071314327174
"Saskatchewan",7,2009,0.2145807225294
"Yukon",7,2009,0.203979179641633
"Alberta",8,2009,0.19594315489392
"British Columbia",8,2009,0.244337189392745
"Canada",8,2009,0.26956142078805
"Manitoba",8,2009,0.258616085861495
"New Brunswick",8,2009,0.282626132819852
"Newfoundland and Labrador",8,2009,0.267612818399226
"Northwest Territories",8,2009,0.21049553364069
"Nova Scotia",8,2009,0.286824777109667
"Nunavut",8,2009,0.336332057662558
"Ontario",8,2009,0.289042434978652
"Prince Edward Island",8,2009,0.27863409652598
"Québec",8,2009,0.258412915035008
"Saskatchewan",8,2009,0.215848531419305
"Yukon",8,2009,0.250721170065661
"Alberta",9,2009,0.181803554519703
"British Columbia",9,2009,0.269904715942832
"Canada",9,2009,0.28015456370763
"Manitoba",9,2009,0.238561994257802
"New Brunswick",9,2009,0.261277653768472
"Newfoundland and Labrador",9,2009,0.263090125850246
"Northwest Territories",9,2009,0.242880970825953
"Nova Scotia",9,2009,0.269667951688862
"Nunavut",9,2009,0.363042190236265
"Ontario",9,2009,0.25951397588479
"Prince Edward Island",9,2009,0.257623963274508
"Québec",9,2009,0.256979659389668
"Saskatchewan",9,2009,0.19040526671769
"Yukon",9,2009,0.278983021139082
"Alberta",10,2009,0.213467935205078
"British Columbia",10,2009,0.301199023187024
"Canada",10,2009,0.295228125034059
"Manitoba",10,2009,0.26438868953912
"New Brunswick",10,2009,0.305078695435696
"Newfoundland and Labrador",10,2009,0.268605478243326
"Northwest Territories",10,2009,0.247173756373568
"Nova Scotia",10,2009,0.302840016492179
"Nunavut",10,2009,0.368362941652716
"Ontario",10,2009,0.275718977157568
"Prince Edward Island",10,2009,0.305859909842244
"Québec",10,2009,0.270606541075545
"Saskatchewan",10,2009,0.23608931068282
"Yukon",10,2009,0.298233542661883
"Alberta",11,2009,0.262491052180615
"British Columbia",11,2009,0.379054738106127
"Canada",11,2009,0.313598948516574
"Manitoba",11,2009,0.294759192116115
"New Brunswick",11,2009,0.299591518683221
"Newfoundland and Labrador",11,2009,0.33636521475189
"Northwest Territories",11,2009,0.242273074480021
"Nova Scotia",11,2009,0.300708568098116
"Nunavut",11,2009,0.361653498267217
"Ontario",11,2009,0.292089867305212
"Prince Edward Island",11,2009,0.307696252693101
"Québec",11,2009,0.321664426642932
"Saskatchewan",11,2009,0.240415622692469
"Yukon",11,2009,0.30348390310843
"Alberta",12,2009,0.276833227294683
"British Columbia",12,2009,0.39743073317621
"Canada",12,2009,0.319174242187207
"Manitoba",12,2009,0.289507990481915
"New Brunswick",12,2009,0.34331631215049
"Newfoundland and Labrador",12,2009,0.378429340563342
"Northwest Territories",12,2009,0.2416530517693
"Nova Scotia",12,2009,0.343517854457288
"Nunavut",12,2009,0.360776111345601
"Ontario",12,2009,0.284461101543404
"Prince Edward Island",12,2009,0.323478665568722
"Québec",12,2009,0.345893827653177
"Saskatchewan",12,2009,0.235269212328748
"Yukon",12,2009,0.303245073238707
"Alberta",1,2010,0.324457401197096
"British Columbia",1,2010,0.404511655145023
"Canada",1,2010,0.330164023410149
"Manitoba",1,2010,0.308012432031535
"New Brunswick",1,2010,0.416826762757791
"Newfoundland and Labrador",1,2010,0.38744426431763
"Northwest Territories",1,2010,0.241243448433239
"Nova Scotia",1,2010,0.365023176657512
"Nunavut",1,2010,0.360373728036476
"Ontario",1,2010,0.297620636307264
"Prince Edward Island",1,2010,0.286962920169631
"Québec",1,2010,0.359878700486848
"Saskatchewan",1,2010,0.296375761831481
"Yukon",1,2010,0.303208918403784
"Alberta",2,2010,0.360264615749783
"British Columbia",2,2010,0.405586555174439
"Canada",2,2010,0.340050862466926
"Manitoba",2,2010,0.329066019543501
"New Brunswick",2,2010,0.420951220433934
"Newfoundland and Labrador",2,2010,0.403560551096726
"Northwest Territories",2,2010,0.241134287707641
"Nova Scotia",2,2010,0.343959482829083
"Nunavut",2,2010,0.360241046766043
"Ontario",2,2010,0.314618314034176
"Prince Edward Island",2,2010,0.273118700633489
"Québec",2,2010,0.379292214565949
"Saskatchewan",2,2010,0.341068633323385
"Yukon",2,2010,0.303392322128211
"Alberta",3,2010,0.402327206898693
"British Columbia",3,2010,0.414553347182735
"Canada",3,2010,0.3562449950458
"Manitoba",3,2010,0.391901339845295
"New Brunswick",3,2010,0.390789459647078
"Newfoundland and Labrador",3,2010,0.406799188001131
"Northwest Territories",3,2010,0.25895005321377
"Nova Scotia",3,2010,0.31637046889697
"Nunavut",3,2010,0.360935440293141
"Ontario",3,2010,0.356083971064933
"Prince Edward Island",3,2010,0.381742685965335
"Québec",3,2010,0.389536652251178
"Saskatchewan",3,2010,0.381096145018535
"Yukon",3,2010,0.305878526181731
"Alberta",4,2010,0.287928038081688
"British Columbia",4,2010,0.39026168503656
"Canada",4,2010,0.333872853904862
"Manitoba",4,2010,0.310421773958657
"New Brunswick",4,2010,0.275638644507454
"Newfoundland and Labrador",4,2010,0.377978007694285
"Northwest Territories",4,2010,0.295714060057906
"Nova Scotia",4,2010,0.267573032446647
"Nunavut",4,2010,0.366485938021661
"Ontario",4,2010,0.252110094384583
"Prince Edward Island",4,2010,0.273095594387925
"Québec",4,2010,0.359525104297243
"Saskatchewan",4,2010,0.273268471490466
"Yukon",4,2010,0.353608243355245
"Alberta",5,2010,0.251964715528873
"British Columbia",5,2010,0.324536270186479
"Canada",5,2010,0.301221990935597
"Manitoba",5,2010,0.242619842292555
"New Brunswick",5,2010,0.275411711484808
"Newfoundland and Labrador",5,2010,0.330438603219764
"Northwest Territories",5,2010,0.236082113161654
"Nova Scotia",5,2010,0.271510036035079
"Nunavut",5,2010,0.373498528225215
"Ontario",5,2010,0.228344765388262
"Prince Edward Island",5,2010,0.282636847175897
"Québec",5,2010,0.302626000825583
"Saskatchewan",5,2010,0.241203614089796
"Yukon",5,2010,0.314181525394299
"Alberta",6,2010,0.234525711912756
"British Columbia",6,2010,0.274124526079034
"Canada",6,2010,0.269954489773482
"Manitoba",6,2010,0.231838815653823
"New Brunswick",6,2010,0.296459794097786
"Newfoundland and Labrador",6,2010,0.274847709572754
"Northwest Territories",6,2010,0.184463732636512
"Nova Scotia",6,2010,0.291977067753597
"Nunavut",6,2010,0.359150107386107
"Ontario",6,2010,0.253626990687155
"Prince Edward Island",6,2010,0.298017372545222
"Québec",6,2010,0.238456946628121
"Saskatchewan",6,2010,0.233644056006176
"Yukon",6,2010,0.220036367567519
"Alberta",7,2010,0.21718536573505
"British Columbia",7,2010,0.256159632419934
"Canada",7,2010,0.264527003968614
"Manitoba",7,2010,0.254478719175063
"New Brunswick",7,2010,0.281589765772244
"Newfoundland and Labrador",7,2010,0.263261209464177
"Northwest Territories",7,2010,0.20731442999533
"Nova Scotia",7,2010,0.279721821247612
"Nunavut",7,2010,0.325162328833122
"Ontario",7,2010,0.26807418789132
"Prince Edward Island",7,2010,0.277810643533821
"Québec",7,2010,0.242726608994034
"Saskatchewan",7,2010,0.226605267692966
"Yukon",7,2010,0.250340255368553
"Alberta",8,2010,0.208017457797267
"British Columbia",8,2010,0.239924341942127
"Canada",8,2010,0.267892430092193
"Manitoba",8,2010,0.265822327315049
"New Brunswick",8,2010,0.246941788449442
"Newfoundland and Labrador",8,2010,0.246847485935017
"Northwest Territories",8,2010,0.22020317400796
"Nova Scotia",8,2010,0.260770428309492
"Nunavut",8,2010,0.337173786915436
"Ontario",8,2010,0.25979963521169
"Prince Edward Island",8,2010,0.248279522489418
"Québec",8,2010,0.252702220806014
"Saskatchewan",8,2010,0.221107497759979
"Yukon",8,2010,0.241032529570786
"Alberta",9,2010,0.22811030447099
"British Columbia",9,2010,0.271603447363592
"Canada",9,2010,0.285950762365154
"Manitoba",9,2010,0.287649490482509
"New Brunswick",9,2010,0.272338858513842
"Newfoundland and Labrador",9,2010,0.255680127583483
"Northwest Territories",9,2010,0.234760954646813
"Nova Scotia",9,2010,0.263422411266603
"Nunavut",9,2010,0.352777676598545
"Ontario",9,2010,0.281020767316795
"Prince Edward Island",9,2010,0.258319385555347
"Québec",9,2010,0.270380465225437
"Saskatchewan",9,2010,0.247212302814035
"Yukon",9,2010,0.250304423272629
"Alberta",10,2010,0.21510742318938
"British Columbia",10,2010,0.308201360528197
"Canada",10,2010,0.30823326705068
"Manitoba",10,2010,0.277892228536909
"New Brunswick",10,2010,0.29099938831396
"Newfoundland and Labrador",10,2010,0.296224353354738
"Northwest Territories",10,2010,0.276773277664197
"Nova Scotia",10,2010,0.282851829349137
"Nunavut",10,2010,0.378463125654949
"Ontario",10,2010,0.271763548114685
"Prince Edward Island",10,2010,0.289914070015484
"Québec",10,2010,0.288469754681347
"Saskatchewan",10,2010,0.228539601240228
"Yukon",10,2010,0.330089153337903
"Alberta",11,2010,0.230508293066318
"British Columbia",11,2010,0.363153373935536
"Canada",11,2010,0.329925011623362
"Manitoba",11,2010,0.329470050220668
"New Brunswick",11,2010,0.313598521519247
"Newfoundland and Labrador",11,2010,0.345545589865823
"Northwest Territories",11,2010,0.280814629472567
"Nova Scotia",11,2010,0.305257539059422
"Nunavut",11,2010,0.38374341470829
"Ontario",11,2010,0.290446132856067
"Prince Edward Island",11,2010,0.313170997975448
"Québec",11,2010,0.33905600467908
"Saskatchewan",11,2010,0.252057092187116
"Yukon",11,2010,0.339337948526738
"Alberta",12,2010,0.237500589331357
"British Columbia",12,2010,0.385678410605284
"Canada",12,2010,0.343832163154754
"Manitoba",12,2010,0.323565785173891
"New Brunswick",12,2010,0.352631546827532
"Newfoundland and Labrador",12,2010,0.378332504708062
"Northwest Territories",12,2010,0.280227409454811
"Nova Scotia",12,2010,0.319833301688272
"Nunavut",12,2010,0.383820194463669
"Ontario",12,2010,0.324482648989121
"Prince Edward Island",12,2010,0.32225306875904
"Québec",12,2010,0.404352529352576
"Saskatchewan",12,2010,0.251171538208398
"Yukon",12,2010,0.338955946387184
"Alberta",1,2011,0.249326321557297
"British Columbia",1,2011,0.39449393291236
"Canada",1,2011,0.349913820900596
"Manitoba",1,2011,0.321584405937291
"New Brunswick",1,2011,0.412499971938264
"Newfoundland and Labrador",1,2011,0.41117149415449
"Northwest Territories",1,2011,0.279984118241017
"Nova Scotia",1,2011,0.398994882649802
"Nunavut",1,2011,0.383948162443188
"Ontario",1,2011,0.342221933942262
"Prince Edward Island",1,2011,0.401131724551424
"Québec",1,2011,0.417393249833604
"Saskatchewan",1,2011,0.253033602438885
"Yukon",1,2011,0.33922078068889
"Alberta",2,2011,0.313156521460737
"British Columbia",2,2011,0.406102602820843
"Canada",2,2011,0.357368311482846
"Manitoba",2,2011,0.327660113032319
"New Brunswick",2,2011,0.420920330556314
"Newfoundland and Labrador",2,2011,0.418525091098213
"Northwest Territories",2,2011,0.279876024232462
"Nova Scotia",2,2011,0.434856841015895
"Nunavut",2,2011,0.383822494993914
"Ontario",2,2011,0.352353481601941
"Prince Edward Island",2,2011,0.438186125566663
"Québec",2,2011,0.417224864525042
"Saskatchewan",2,2011,0.277874557825761
"Yukon",2,2011,0.339201389199856
"Alberta",3,2011,0.33402985403004
"British Columbia",3,2011,0.410290416236744
"Canada",3,2011,0.363201704349226
"Manitoba",3,2011,0.34308136325186
"New Brunswick",3,2011,0.434595093273714
"Newfoundland and Labrador",3,2011,0.421008474551466
"Northwest Territories",3,2011,0.280745774488438
"Nova Scotia",3,2011,0.395722962605571
"Nunavut",3,2011,0.38364896704052
"Ontario",3,2011,0.37431061588337
"Prince Edward Island",3,2011,0.438692600715226
"Québec",3,2011,0.418250731358992
"Saskatchewan",3,2011,0.305891939175323
"Yukon",3,2011,0.339367047086374
"Alberta",4,2011,0.374357979538125
"British Columbia",4,2011,0.427337447959349
"Canada",4,2011,0.371383082394835
"Manitoba",4,2011,0.347468838091225
"New Brunswick",4,2011,0.369697548254704
"Newfoundland and Labrador",4,2011,0.415188225486852
"Northwest Territories",4,2011,0.308879942674849
"Nova Scotia",4,2011,0.300573002808614
"Nunavut",4,2011,0.383529819001998
"Ontario",4,2011,0.377124704073489
"Prince Edward Island",4,2011,0.326971515613927
"Québec",4,2011,0.412351276675851
"Saskatchewan",4,2011,0.311947799847968
"Yukon",4,2011,0.356789279459679
"Alberta",5,2011,0.239135416462413
"British Columbia",5,2011,0.365186796643164
"Canada",5,2011,0.320298232307305
"Manitoba",5,2011,0.247889335970411
"New Brunswick",5,2011,0.300062113396423
"Newfoundland and Labrador",5,2011,0.358275070376234
"Northwest Territories",5,2011,0.272334346139025
"Nova Scotia",5,2011,0.305122845789631
"Nunavut",5,2011,0.385969487695803
"Ontario",5,2011,0.249741820683844
"Prince Edward Island",5,2011,0.314986462009369
"Québec",5,2011,0.337098498252207
"Saskatchewan",5,2011,0.205151792767764
"Yukon",5,2011,0.345363830659082
"Alberta",6,2011,0.238014364421867
"British Columbia",6,2011,0.281026456750892
"Canada",6,2011,0.273498178541308
"Manitoba",6,2011,0.220211707786256
"New Brunswick",6,2011,0.293018317090817
"Newfoundland and Labrador",6,2011,0.257831354334779
"Northwest Territories",6,2011,0.185826740249639
"Nova Scotia",6,2011,0.294106957263107
"Nunavut",6,2011,0.377267779629339
"Ontario",6,2011,0.240167099152425
"Prince Edward Island",6,2011,0.294179677556298
"Québec",6,2011,0.23932464641033
"Saskatchewan",6,2011,0.221771266822606
"Yukon",6,2011,0.218380030426003
"Alberta",7,2011,0.235297793262918
"British Columbia",7,2011,0.282108125289788
"Canada",7,2011,0.25937122556623
"Manitoba",7,2011,0.243862180192667
"New Brunswick",7,2011,0.282751036382442
"Newfoundland and Labrador",7,2011,0.254371764366718
"Northwest Territories",7,2011,0.203181430076978
"Nova Scotia",7,2011,0.281769052690798
"Nunavut",7,2011,0.315852911875133
"Ontario",7,2011,0.236583265301677
"Prince Edward Island",7,2011,0.270783581262589
"Québec",7,2011,0.231528416442129
"Saskatchewan",7,2011,0.222011763703925
"Yukon",7,2011,0.250590513652294
"Alberta",8,2011,0.207750062716929
"British Columbia",8,2011,0.269982822559259
"Canada",8,2011,0.265829490690356
"Manitoba",8,2011,0.241291391460632
"New Brunswick",8,2011,0.295578664623305
"Newfoundland and Labrador",8,2011,0.256863018757972
"Northwest Territories",8,2011,0.224787069425949
"Nova Scotia",8,2011,0.278820779944528
"Nunavut",8,2011,0.327070061686216
"Ontario",8,2011,0.238347146630043
"Prince Edward Island",8,2011,0.268140233476851
"Québec",8,2011,0.252981273152645
"Saskatchewan",8,2011,0.198196426532913
"Yukon",8,2011,0.265475843754605
"Alberta",9,2011,0.190715563641096
"British Columbia",9,2011,0.273418298037621
"Canada",9,2011,0.272015593051352
"Manitoba",9,2011,0.233163831083817
"New Brunswick",9,2011,0.277359109016401
"Newfoundland and Labrador",9,2011,0.263000453393004
"Northwest Territories",9,2011,0.232493246587752
"Nova Scotia",9,2011,0.263401844930624
"Nunavut",9,2011,0.343001775542556
"Ontario",9,2011,0.246337769843259
"Prince Edward Island",9,2011,0.237695143710031
"Québec",9,2011,0.266408919162479
"Saskatchewan",9,2011,0.181200935473568
"Yukon",9,2011,0.264831820602543
"Alberta",10,2011,0.198956001388224
"British Columbia",10,2011,0.31542930132084
"Canada",10,2011,0.291044457810571
"Manitoba",10,2011,0.261323345993069
"New Brunswick",10,2011,0.288671866852439
"Newfoundland and Labrador",10,2011,0.271351958768856
"Northwest Territories",10,2011,0.251890332098144
"Nova Scotia",10,2011,0.303777897921598
"Nunavut",10,2011,0.364793630359546
"Ontario",10,2011,0.260828657546745
"Prince Edward Island",10,2011,0.303131561571916
"Québec",10,2011,0.268915193624784
"Saskatchewan",10,2011,0.198517406168676
"Yukon",10,2011,0.28721072921266
"Alberta",11,2011,0.209030531319917
"British Columbia",11,2011,0.36212102572108
"Canada",11,2011,0.30684861542702
"Manitoba",11,2011,0.291166571078217
"New Brunswick",11,2011,0.297001253706978
"Newfoundland and Labrador",11,2011,0.341800558345228
"Northwest Territories",11,2011,0.252295533206764
"Nova Scotia",11,2011,0.306674969662054
"Nunavut",11,2011,0.365982198807257
"Ontario",11,2011,0.279172882238198
"Prince Edward Island",11,2011,0.310656416178231
"Québec",11,2011,0.309001585283722
"Saskatchewan",11,2011,0.207477085276002
"Yukon",11,2011,0.290203084918724
"Alberta",12,2011,0.237713964633662
"British Columbia",12,2011,0.387541955156114
"Canada",12,2011,0.318813390841016
"Manitoba",12,2011,0.284912549829711
"New Brunswick",12,2011,0.350476129259003
"Newfoundland and Labrador",12,2011,0.382490162510948
"Northwest Territories",12,2011,0.252693718624659
"Nova Scotia",12,2011,0.319696307041921
"Nunavut",12,2011,0.365474173595241
"Ontario",12,2011,0.293192418022672
"Prince Edward Island",12,2011,0.315551992229523
"Québec",12,2011,0.354317137103969
"Saskatchewan",12,2011,0.210882135560975
"Yukon",12,2011,0.291579269926739
"Alberta",1,2012,0.266759014894182
"British Columbia",1,2012,0.391919689360523
"Canada",1,2012,0.324613970556392
"Manitoba",1,2012,0.287708620659677
"New Brunswick",1,2012,0.428612841727869
"Newfoundland and Labrador",1,2012,0.396334908033883
"Northwest Territories",1,2012,0.252364348447668
"Nova Scotia",1,2012,0.386670758310334
"Nunavut",1,2012,0.365239581257129
"Ontario",1,2012,0.306532465257648
"Prince Edward Island",1,2012,0.401718652543871
